source_id,asassn_id,label,ra,dec,l,b,bp_rp,phot_g_mean_mag,abs_mag_g,parallax,parallax_error,parallax_over_error,ruwe,separation_arcsec,crossmatch_quality_ok,variability_group,period,lomb_scargle_period,period_source,period_power,period_alias_flag,catalog_period,period_catalog_ratio,amplitude_p95_p05,amplitude_max_min,median_mag,std_mag,iqr_mag,skewness,eta_index,stetson_j,n_points,is_periodic_label,feature_source,label_model
2053454684903455744,J192512.05+401630.0,SR,291.3002164308213,40.27500257698807,72.62528084965129,11.250769532374392,2.6581774,12.811279,-1.8363143626894267,0.1176200412734508,0.01986552,5.920813614415872,1.392382,0.013496964487739519,True,irregular,23.455,0.9974343122764388,catalog_replaced_daily_alias,0.6048346198673828,True,23.455,0.04252544499153438,0.5437796305791878,0.655732740785961,13.579899647561147,0.22413692322383189,0.45865092698048215,-0.572708636165486,0.2056049123942177,35.791062190522496,1048,False,lightcurve,SR
5542480614887014784,J083321.39-353602.2,SR,128.33912056223346,-35.600624007391914,255.6429056352134,2.6286293504177216,3.4706125,11.704762,-0.4901724393296085,0.3639260235446841,0.029975109,12.140940790062986,1.2512478,0.014520177317758792,True,irregular,29.249,1.0001853184857483,catalog_replaced_daily_alias,0.17520118385203648,True,29.249,0.03419553894101502,0.17619303571240863,0.3298531890885954,13.547252389129394,0.05448243905338694,0.0788699128145911,0.1327632031052382,0.8109775557127769,4.757723612683611,1209,False,lightcurve,SR
5542686223559468672,J083126.51-351631.4,ROT,127.86044619690811,-35.27539740194971,255.14939788212897,2.5069432344731037,1.6209698,13.573019,4.961755187453335,2.8244067288894765,0.011744781,240.4818556335343,1.0598664,0.014574258245312133,True,periodic,6.857,0.9997264046904867,catalog_replaced_daily_alias,0.2648173949533504,True,6.857,0.14579647144385105,0.1879237135653078,0.6818595465307631,14.18735396808751,0.058853342516196845,0.07593994093109657,-0.1345780217362391,1.2275213353754253,2.2495653826274484,1211,True,lightcurve,ROT
424111596533596032,J010205.84+574001.4,L,15.524338993801049,57.667055905690496,124.36265491899344,-5.175079326917479,4.2294855,12.64266,-0.13203863387716908,0.2786507865139437,0.04579224,6.085109322320632,1.1503409,0.014866291307440662,True,irregular,1.0001652507589431,1.0001652507589431,lomb_scargle_no_catalog,0.5602840119633823,True,,,0.6020933815686025,0.7287817737822451,14.26214621303009,0.22626016357788103,0.4749301399501853,-0.906813348726038,0.23474103573155775,28.111693801124655,765,False,lightcurve,L
423801675989328000,J005353.54+562740.4,EA,13.473093164668091,56.46121825121265,123.27306957457932,-6.408905925480024,1.4757233,12.223062,-0.016388915210411303,0.4808059317461343,0.01262487,38.084030310500964,1.0900732,0.01498241678793783,True,periodic,55.042,0.9974564002749627,catalog_replaced_daily_alias,0.5229146135013347,True,55.042,0.018121732500181002,0.5193913449659728,0.722099895877065,13.082628763517747,0.19852571844831476,0.40526211776913534,-0.9638105400853325,0.2351344954733509,61.058593398532125,758,True,lightcurve,EA
6027810059602087040,J164820.07-314446.9,SR,252.08360518055065,-31.746351017870676,350.5520625524922,8.472630101124963,3.3742552,11.619349,-1.467128759848194,0.2413817591489861,0.03609279,6.687811032313825,1.0666362,0.015202433647528085,True,irregular,464.85,1.0003492119844635,catalog_replaced_daily_alias,0.19505743462902253,True,464.85,0.0021519828159287154,0.5578088772930911,0.7612545678789413,13.129369736942348,0.15719540581217473,0.1416455676680517,-0.43934959607140545,0.4987005741081859,17.31348440323612,1074,False,lightcurve,SR
5238410365001450112,J111044.60-664919.5,SR,167.68583999039043,-66.82207571007727,293.2430321542323,-5.86362270750624,3.4271402,12.588976,-0.8065678863648778,0.2093588011431876,0.022943245,9.125073682610616,1.2451658,0.015443727808705924,True,irregular,54.23,0.9974644973559558,catalog_replaced_daily_alias,0.17246886292868485,True,54.23,0.018393223259375913,0.820288124633203,1.2841171418459716,14.954904424155247,0.20773669794984242,0.15264462388685196,-1.5425691437791842,0.4609100839957783,6.544515647164055,1127,False,lightcurve,SR
4318097309803203840,J193759.92+145133.3,SR,294.4996698709645,14.859264296442012,51.453888600331496,-3.246302951207384,3.7201366,13.693261,0.07179592001769208,0.1886717961781682,0.028470531,6.6269152541681855,1.102802,0.015473706722080186,True,irregular,425.48,0.9997867071351898,catalog_replaced_daily_alias,0.06794044278462706,True,425.48,0.002349785435590838,0.5487307930220346,1.2759273788228498,16.605143111559915,0.16853992175013516,0.19318886166772486,-0.13063179456019727,1.5318392217856158,0.5557800309728994,907,False,lightcurve,SR
4318055360904649344,J193619.96+142353.8,SR,294.08315716110866,14.398293464472696,50.85415769290686,-3.118467700514851,3.9672184,13.356675,-2.2611188109514035,0.1994808627251961,0.039416265,5.060876841709789,1.1433574,0.01592305268670441,True,irregular,648.35,1.0001994436012587,catalog_replaced_daily_alias,0.15496979021699023,True,648.35,0.0015426844198369069,1.6503615624195085,3.971423006808571,15.118380949853982,0.5075226255096132,0.6155029203481099,0.362583423011842,1.3958557780106917,5.794821895349806,860,False,lightcurve,SR
6027847992755874944,J165015.83-311542.7,SR,252.5659447069335,-31.261870406558312,351.194423355843,8.46007777033176,2.5709105,13.401631,-4.381613396325038,0.0894481001529252,0.017444583,5.1275573714158265,1.0675944,0.016353956163349448,True,irregular,35.64414712551337,35.64414712551337,lomb_scargle,0.1322548758538328,False,36.602,0.9738305864573896,0.23688628309237103,0.6450172691754741,15.007921584501716,0.07502043274631334,0.09233657958565367,0.47931740783757515,1.418528435604074,1.0114923119525616,878,False,lightcurve,SR
