gaia_source_id,gaia_ra,gaia_dec,gaia_l,gaia_b,gaia_parallax,gaia_parallax_error,gaia_phot_g_mean_mag,gaia_bp_rp,gaia_ruwe,gaia_ag_gspphot,gaia_abs_mag_g,gaia_parallax_over_error,asassn_asassn_id,asassn_ra,asassn_dec,asassn_asassn_mag,asassn_amplitude_asassn,asassn_period_asassn,asassn_class,asassn_Prob,asassn_HJD,asassn_Plx,asassn_e_Plx,asassn_pmRA,asassn_e_pmRA,asassn_pmDE,asassn_e_pmDE,asassn_Vt,asassn_Dist,asassn_WISEA,asassn_J-K,asassn_W1-W2,asassn_APASS,asassn_B-V,asassn_E(B-V),asassn_Ref,asassn_GaiaDR3,asassn_GALEX,asassn_TIC,asassn_pm,asassn_URL,asassn_2M,separation_arcsec,position_match_ok,gaia_asassn_mag_delta,magnitude_match_ok,color_match_ok,crossmatch_quality_ok
5817463044154315264,255.99055021263612,-62.74361810638805,327.69726271589445,-12.77618773531074,0.3242422139245149,0.02278216,14.618504,0.7845526,0.9863427,0.144,2.0288517805235617,14.232285873003917,J170357.68-624437.5,255.99034,-62.74374,14.55,0.19,0.77804,EW,1.000,2457585.64590,0.3242,0.0228,-4.147,0.018,-0.052,0.019,7.35213,2673.82715,J170357.75-624437.1,0.276,-0.052,47975935,0.590,0.135,V,5817463044154315264,J170357.6-624436,290733394,4.147,URL,2M,0.5591746189939255,True,0.06850399999999901,True,True,True
5817987270691781888,252.4840892916064,-62.89390964768823,326.58959037411955,-11.58649996245796,0.3460266111848952,0.058547173,12.024225,4.568741,1.1234782,,-0.2802275024761993,5.910218947461309,J164956.16-625338.1,252.48394,-62.89377,14.39,0.36,,L,0.997,2458008.49056,0.3460,0.0585,-1.330,0.043,-3.976,0.049,6.74124,2947.92676,J164956.17-625338.1,1.407,0.049,,,0.133,I,5817987270691781888,,447453521,4.193,URL,2M,0.5592023684102785,True,2.365775000000001,False,True,False
4469625267830695424,269.0758480426485,3.559971419916505,29.79231417683456,13.883551637094646,0.9374629888384872,0.015743496,13.461017,0.7726803,0.9724481,0.3444,2.9763876536760816,59.54604929162413,J175618.18+033335.5,269.07573,3.55987,13.47,0.34,0.48915,EB,0.994,2457879.91286,0.9375,0.0157,-17.566,0.017,-10.790,0.015,95.47540,1023.47070,J175618.21+033335.9,0.275,0.001,34392438,0.555,0.185,IX,4469625267830695424,,266295857,20.615,URL,2M,0.5596390076726389,True,0.00898300000000063,True,True,True
424417127624218624,12.663892246177838,58.150853629444285,122.82836018672069,-4.720739057517787,1.0286520465990812,0.012506558,11.9361515,0.6964073,0.9107826,0.4542,1.543293972465403,82.24901260595291,J005039.30+580902.6,12.66374,58.15072,12.11,0.4,1.2737,EA,1.000,2457398.76726,1.0287,0.0125,-0.667,0.010,-3.532,0.011,18.26479,932.81036,J005039.33+580903.0,0.262,-0.025,3316088,0.349,0.415,II,424417127624218624,,445287089,3.594,URL,2M,0.5613119404441361,True,0.17384850000000007,True,True,True
6027877026730350848,252.0058735525325,-31.41187354580261,350.7710879037653,8.735996989015625,0.1367420082553185,0.016682828,12.579187,2.307352,0.94611853,1.6129,-3.354203230714406,8.196572442952627,J164801.40-312442.2,252.00584,-31.41172,13.48,0.22,387.37,SR,0.997,2457654.53949,0.1367,0.0167,-2.756,0.021,-1.915,0.015,2.44577,6504.06982,J164801.40-312442.7,1.217,-0.036,53245723,2.079,0.464,V,6027877026730350848,,97772662,3.356,URL,2M,0.5622951966016303,True,0.9008130000000012,True,True,True
5080143843775382528,56.1728459374732,-29.246008221613376,226.57911379864845,-51.98011416778567,0.8820869278253352,0.0416598,16.562107,1.504159,1.0191389,0.0015,6.2881639302770225,21.173575673078968,J034441.45-291446.0,56.17271,-29.24611,17.03,1.02,,ROT:,0.672,2457410.67224,0.8821,0.0417,4.413,0.032,6.292,0.047,34.24934,1063.62097,J034441.48-291445.6,0.722,-0.019,,,0.014,II,5080143843775382528,,89182780,7.685,URL,2M,0.562649556598177,True,0.4678930000000001,True,True,True
4318157752908839808,293.64437664864414,14.509939089373326,50.74578676123159,-2.6926931789514765,0.6374029459457012,0.055827145,11.046417,4.6441326,0.8694018,,0.06848733181192479,11.417437627263604,J193434.66+143035.9,293.64453,14.50989,14.04,0.61,,L,0.998,2457899.08495,0.6374,0.0558,-2.977,0.047,-2.948,0.043,13.38611,1483.55078,J193434.66+143035.8,1.556,0.032,32938670,1.709,1.592,I,4318157752908839808,,93670197,4.189,URL,2M,0.5629158039319071,True,2.993582999999999,False,True,False
5083723750556867968,57.00480337435613,-25.082025446316518,220.2429607618548,-50.50771542420878,1.0929697585123876,0.013144484,13.449625,0.7179575,0.95985144,0.003,3.6396657278963094,83.15044991590295,J034801.16-250455.8,57.00483,-25.08218,13.46,0.24,0.3462,EW,1.000,2458092.57450,1.0930,0.0131,18.103,0.010,13.999,0.013,122.89258,882.65314,J034801.13-250455.5,0.295,-0.043,37657187,0.586,0.013,II,5083723750556867968,,257431824,22.885,URL,2M,0.5631252573656033,True,0.010375000000001577,True,True,True
423189557250982528,0.5210547777978966,59.39263787918992,116.67794170528502,-2.87850531260667,0.2914556718671817,0.041347608,11.486086,4.2590075,1.0267783,2.7107,-3.9017514434167824,7.048912523964668,J000204.98+592333.6,0.52075,59.39266,14.2,0.24,,L,1.000,2457660.97515,0.2915,0.0413,-3.617,0.038,-1.946,0.042,6.16307,3158.88525,J000205.05+592333.5,1.649,0.080,3289240,2.356,1.069,IX,423189557250982528,,346728682,4.107,URL,2M,0.5642889150607481,True,2.713913999999999,False,True,False
4471475952056024064,271.06724594848737,5.636242140467953,32.61855462788917,13.049038750478047,0.4045703196029134,0.035999276,10.39471,3.6326103,1.0602618,,-1.5703199072018492,11.238290447922159,J180416.11+053810.9,271.06714,5.63636,12.46,0.35,45.191,SR,1.000,2458162.14088,0.4046,0.0360,-6.601,0.040,4.684,0.035,18.19414,2108.68066,J180416.15+053810.5,1.314,0.062,34440042,1.707,0.216,II,4471475952056024064,,398000394,8.094,URL,2M,0.5692973515788768,True,2.065290000000001,False,True,False
5238488803963951232,166.3962934218962,-66.29863166730462,292.56332081604467,-5.581368234163418,0.0813899068262749,0.011593958,13.153492,2.6829615,1.0798347,,-2.293655243455474,7.020027744302239,J110535.15-661754.6,166.39647,-66.29849,14.33,0.31,447.4,SR,1.000,2458316.52056,0.0814,0.0116,-4.446,0.013,2.181,0.012,2.88073,8148.33691,J110535.12-661755.0,1.388,-0.034,38593241,2.292,0.544,V,5238488803963951232,,400493654,4.952,URL,2M,0.5704344821677518,True,1.176508,True,True,True
423417018716870272,13.949896905374592,55.03910219725056,123.5625986128136,-7.8273065962718995,0.1608812753356051,0.030481042,15.567305,0.8429699,1.0039788,1.4037,0.196132501674797,5.278076626632551,J005547.97+550221.3,13.94986,55.03926,15.65,0.37,1.7828,EA,1.000,2458097.85888,0.1609,0.0305,-0.792,0.022,2.344,0.027,2.49129,4707.46484,J005547.97+550220.7,0.406,0.015,3293864,0.513,0.376,IX,423417018716870272,,445344807,2.475,URL,2M,0.573168380909189,True,0.08269500000000107,True,True,True
5947801175431749376,268.4705870656721,-48.08768361877047,344.1747298758817,-11.045745206858811,0.1126459974648002,0.021020642,11.96883,2.212326,1.106097,,-2.772591175041754,5.3588276449786925,J175352.91-480516.1,268.47044,-48.08781,12.79,0.19,325.29,SR,0.999,2456961.52229,0.1126,0.0210,-2.759,0.020,-2.084,0.016,2.30931,7096.97803,J175352.94-480515.5,1.164,-0.130,51613652,1.543,0.156,V,5947801175431749376,,324133001,3.458,URL,2M,0.5762592283396365,True,0.8211699999999986,True,True,True
5947536399290990848,267.26448323363206,-48.7207101893453,343.21635399517777,-10.650965515590428,0.1488202472732468,0.025138645,12.213226,2.868473,1.1357652,,-1.923463890965266,5.919978872100974,J174903.53-484314.4,267.26472,-48.72067,13.57,0.36,102.96,SR,1.000,2458188.87503,0.1488,0.0251,-2.188,0.026,-9.026,0.019,7.41171,5939.56396,J174903.47-484314.4,1.280,-0.042,51607363,1.750,0.148,V,5947536399290990848,,363899319,9.287,URL,2M,0.5806414359942833,True,1.3567739999999997,True,True,True
5817812654500507648,251.57718983705848,-63.96167126367746,325.4792368219325,-11.937179012318786,0.1483828033206223,0.024904206,12.137639,3.1254158,1.0548164,,-2.0054431413670635,5.958142304180357,J164618.55-635742.0,251.57732,-63.96152,13.85,0.38,,L,0.994,2458141.87065,0.1484,0.0249,-3.161,0.021,-6.024,0.020,5.23220,6163.01367,J164618.52-635741.9,1.277,-0.060,47984263,1.674,0.124,I,5817812654500507648,,447332135,6.803,URL,2M,0.582104086417194,True,1.7123609999999996,True,True,True
5947704658930264576,268.4190207870327,-48.26902163563117,343.9956840182141,-11.102235020796094,0.1481884032016032,0.027164627,12.751946,3.2534924,0.9805235,,-1.3939829083224016,5.455197422795579,J175340.57-481608.4,268.41899,-48.26886,14.39,0.31,59.58,SR,1.000,2458382.64452,0.1482,0.0272,-2.131,0.026,-4.941,0.020,3.91441,6515.84814,J175340.56-481608.4,1.229,-0.061,51611400,1.449,0.144,I,5947704658930264576,,409651866,5.381,URL,2M,0.5865463693497809,True,1.6380540000000003,True,True,True
4317933486914252800,293.92284820495985,13.965824047432784,50.39988530064522,-3.192277334614405,0.4224527555962086,0.036357995,10.630275,3.674675,0.9389616,1.4632,-2.7040342635255814,11.619253360814001,J193541.52+135756.8,293.92301,13.96578,12.78,0.26,,L,0.991,2458269.89344,0.4225,0.0364,0.411,0.033,-6.812,0.029,15.78150,2049.71606,J193541.48+135757.1,1.427,-0.034,32932737,1.922,0.987,IX,4317933486914252800,,94537789,6.825,URL,2M,0.5870656420315273,True,2.149725,False,True,False
6030072721465205632,255.1962954366208,-28.713232623103483,354.6420843478331,8.240136559749626,0.0935909997465487,0.017944485,13.311778,2.8428574,1.0726767,,-1.832051567652858,5.2155857215489165,J170047.12-284247.5,255.19643,-28.71312,14.51,0.53,,L,0.998,2457603.62158,0.0936,0.0179,-3.254,0.020,-6.753,0.013,5.44472,6525.86670,J170047.11-284247.6,1.227,-0.050,,,0.297,I,6030072721465205632,,19048755,7.496,URL,2M,0.5872740949616055,True,1.1982219999999995,True,True,True
423539682985511808,14.79694946061037,55.955561716648944,124.02435520095516,-6.899748929834098,0.2958939151784449,0.013753947,13.250022,1.0453959,1.0015705,,0.6057021716700781,21.513381953445425,J005911.31+555720.5,14.79713,55.95569,13.59,1.17,28.654,EA,0.960,2457243.03179,0.2959,0.0138,0.591,0.008,-1.016,0.012,1.82328,3055.67505,J005911.26+555720.0,0.718,-0.029,3296392,0.735,0.373,II,423539682985511808,,445411421,1.176,URL,2M,0.587938688563277,True,0.33997800000000034,True,True,True
5098240155900394112,51.16015378180931,-23.57851381193244,215.7572047477988,-55.33792695831056,0.3610656210617062,0.017754834,12.535652,0.58556557,1.2608062,0.0635,0.26008269477908763,20.33618681321978,J032438.40-233442.8,51.15998,-23.57855,12.57,0.86,0.62962,RRAB,0.994,2457750.58423,0.3611,0.0178,-3.948,0.015,-6.363,0.020,13.84909,2562.94727,J032438.43-233442.6,0.324,-0.012,37701720,0.376,0.019,II,5098240155900394112,J032438.4-233442,92344461,7.488,URL,2M,0.5879973590136891,True,0.0343479999999996,True,True,True
423412100972674944,14.111546121536612,54.89779945808204,123.65888233857316,-7.966881181500945,0.4168881510723346,0.04747995,16.036762,1.1495762,1.0151514,0.4641,3.6727597582288674,8.780298864517226,J005626.82+545351.6,14.11174,54.89768,16.49,0.71,0.35841,EW,0.999,2457048.72768,0.4169,0.0475,-0.594,0.036,-2.710,0.034,5.98359,2197.73462,J005626.79+545352.0,0.428,0.026,3293753,0.601,0.342,IX,423412100972674944,,445349276,2.774,URL,2M,0.5882412333950677,True,0.4532379999999989,True,True,True
4071645214409271936,280.6048735882859,-28.429903307674675,6.3604123540547,-10.736727109306514,0.2089091179899272,0.027178543,11.8522,3.0948477,0.8065219,0.6172,-2.1652130225423547,7.686545889892891,J184225.16-282547.6,280.60506,-28.4299,13.98,1.92,,L,0.996,2457591.68322,0.2089,0.0272,-1.840,0.030,-5.006,0.025,5.64486,4478.50586,J184225.17-282547.6,1.283,0.029,,,0.163,I,4071645214409271936,,154251139,5.334,URL,2M,0.5902699370889171,True,2.1278000000000006,False,True,False
5902612969825528704,229.7693011436621,-48.90861429363165,326.37242746083143,7.12658053507287,0.5359899316003135,0.051489327,11.134311,3.743784,1.1093851,,-0.2199058415687496,10.40972882788531,J151904.69-485431.1,229.76955,-48.90863,13.01,1.52,112.73,SR,1.000,2457780.82464,0.5360,0.0515,-7.053,0.071,-5.178,0.051,20.82589,1991.43298,J151904.61-485430.6,1.355,0.564,50455775,1.793,0.369,II,5902612969825528704,,133709477,8.750,URL,2M,0.5915381518166497,True,1.8756889999999995,True,True,True
5542918800321544960,125.09673743311684,-36.15161219431066,254.56565130626493,0.1698299620934446,5.250629738445943,0.009728062,12.623234,1.3563051,0.98189986,0.6511,5.573190969916187,539.7405709838139,J082023.17-360906.0,125.09655,-36.15168,12.81,0.16,1.2939,ROT,0.999,2457775.66488,5.2506,0.0097,-7.385,0.009,2.578,0.010,194.96802,190.16693,,,,,,2.477,II,5542918800321544960,,183260194,7.822,URL,2M,0.5970223728547265,True,0.18676600000000043,True,True,True
5093136772678904704,64.48077434391766,-18.50701604802924,214.0139791120557,-41.968204171757385,1.6694451356270168,0.05591862,8.067535,5.573105,0.9198034,,-0.8196042447909804,29.854905854740636,J041755.37-183024.7,64.48069,-18.50687,10.39,3.54,297.29,M,1.000,2458431.97225,1.6694,0.0559,15.585,0.050,10.007,0.049,148.47306,591.28680,J041755.38-183025.2,1.234,-0.084,37684297,0.207,0.044,II,5093136772678904704,J041755.3-183025,139552896,18.521,URL,2M,0.5994530932896216,True,2.322465000000001,False,True,False
5947878386076932480,267.828345557739,-48.27342607509974,343.799075729537,-10.75970624733374,0.7316968794811498,0.03100779,8.77177,2.9215608,1.0601689,,-1.9065739856435258,23.59719539770973,J175118.81-481624.9,267.82839,-48.27359,10.23,0.5,,L,0.973,2457555.58190,0.7317,0.0310,0.423,0.029,-4.943,0.024,18.39879,1278.09790,J175118.80-481624.3,1.230,0.042,51615347,1.634,0.127,II,5947878386076932480,,396966447,4.961,URL,2M,0.5996602723671455,True,1.4582300000000004,True,True,True
4469688975083437440,269.9904369171919,3.794218349068021,30.43360515580815,13.177035247831938,0.6544158576067828,0.026961694,14.993069,1.0833845,1.0571938,0.4079,3.6644380724153627,24.27206011635555,J175957.67+034739.0,269.99028,3.79416,15.21,0.4,0.49071,EB,1.000,2458198.05798,0.6544,0.0270,-0.344,0.034,-2.668,0.026,8.87201,1437.21655,J175957.70+034739.1,0.407,-0.028,34393610,0.937,0.230,IX,4469688975083437440,,326137434,2.690,URL,2M,0.6015318735119151,True,0.21693100000000065,True,True,True
5947795922700789888,268.73231113706163,-48.23173251733868,344.130431333896,-11.267873388917057,0.5258161213669409,0.023949921,14.56811,1.3711443,0.97395986,0.6301,2.5421794865749168,21.954816525989415,J175455.71-481353.8,268.73214,-48.23161,14.73,0.18,10.612,ROT,0.999,2458326.68807,0.5258,0.0239,-3.706,0.025,-2.236,0.018,11.50443,1783.32300,J175455.75-481354.1,0.695,-0.038,51613546,1.026,0.141,V,5947795922700789888,,255708749,4.328,URL,2M,0.6024598931714418,True,0.16188999999999965,True,True,True
5092261870662697472,65.00434452268323,-19.39110580984197,215.3568510143468,-41.802777089595146,0.2163500489288584,0.04123052,15.80807,0.63811684,0.9716583,0.0865,2.3973549887652537,5.2473276817478505,J042001.05-192327.4,65.00437,-19.39094,15.85,0.36,0.41888,EW,0.910,2457327.66838,0.2164,0.0412,1.786,0.030,-2.069,0.032,3.79533,3413.54102,J042001.03-192327.9,0.620,-0.107,37681198,0.541,0.047,II,5092261870662697472,J042001.0-192327,139593703,2.733,URL,2M,0.60315253380426,True,0.04192999999999891,True,True,True
5238595628389483264,165.23068008843504,-66.22648720294822,292.1030944722449,-5.7062648740638044,0.2419240872510541,0.030383138,12.334792,3.7339878,1.0718719,,-0.7468124440644068,7.962445724041213,J110055.37-661334.8,165.23072,-66.22632,14.54,0.33,72.748,SR,1.000,2457475.55907,0.2419,0.0304,-5.936,0.035,2.876,0.033,7.15180,4371.64648,J110055.37-661335.3,1.428,-0.027,38595587,1.916,0.513,IX,5238595628389483264,,400064724,6.596,URL,2M,0.6047109714613885,True,2.205207999999999,False,True,False
5901012149624504320,224.17084594415093,-51.44982941810402,321.96532047825275,6.733545456495508,0.3780687412254841,0.028894486,15.201672,1.3110914,0.9880625,0.8069,2.2826258566026754,13.084459824808238,J145640.94-512659.1,224.1706,-51.44976,15.54,0.5,0.70094,EW,1.000,2458175.74586,0.3781,0.0289,-3.853,0.029,-1.386,0.034,8.25710,2350.57129,J145641.01-512659.2,0.479,-0.107,50406839,0.951,0.598,V,5901012149624504320,,250427050,4.095,URL,2M,0.6057347628975377,True,0.33832799999999885,True,True,True
4471407443041334144,271.7142040483112,5.158427528991472,32.476650962025296,12.259110976936958,0.1535878619167974,0.02692623,15.15928,0.61887646,1.0024242,0.7426,0.34846447330642805,5.7040239913570305,J180651.38+050930.7,271.71407,5.15853,15.11,0.4,0.23909,RRC,0.965,2457527.88102,0.1536,0.0269,-3.554,0.028,-2.320,0.027,4.15538,4841.33154,J180651.42+050930.3,0.192,-0.028,34438659,0.573,0.234,II,4471407443041334144,J180651.4+050930,17778613,4.244,URL,2M,0.6058704493498734,True,0.04928000000000132,True,True,True
5238587695607968128,164.98600159621776,-66.41355817024923,292.091621313005,-5.917267333112865,0.2027519430617058,0.03612571,11.81785,4.2137012,1.0193397,,-1.6473248753020773,5.612400228582519,J105956.66-662449.0,164.9856,-66.41361,14.5,0.69,,L,0.999,2457914.63285,0.2028,0.0361,-8.159,0.039,3.993,0.037,8.54582,5038.32812,J105956.65-662448.8,1.455,0.141,38595412,1.812,0.535,I,5238587695607968128,,399840610,9.084,URL,2M,0.607835774097358,True,2.68215,False,True,False
5947687101096752128,268.82002556545683,-48.45736951741001,343.9560024269585,-11.42618708332802,0.1166466906662409,0.020296104,12.2917,2.32304,1.0898573,,-2.3739378893994765,5.747245415486682,J175516.87-482726.6,268.82028,-48.45738,13.29,0.43,370.67,SR,0.999,2457082.85603,0.1166,0.0203,-3.179,0.018,-4.280,0.014,3.41404,7402.11572,J175516.80-482726.4,1.118,-0.039,51610992,1.737,0.133,V,5947687101096752128,,326686629,5.331,URL,2M,0.6086176178121898,True,0.9982999999999986,True,True,True
5099972814426958848,51.655937004751536,-20.555098602521383,210.95250972713168,-54.054445805392106,0.4358750223944612,0.021474026,14.317742,0.3699808,1.0997094,0.1751,2.339451913486448,20.297778460101576,J032637.39-203318.0,51.65579,-20.555,14.33,0.3,0.33637,EW,0.977,2457323.94249,0.4359,0.0215,13.272,0.025,-3.747,0.023,30.90916,2114.85425,J032637.41-203318.3,0.190,0.021,37705639,0.315,0.033,II,5099972814426958848,J032637.4-203318,92348068,13.790,URL,2M,0.6095471445511823,True,0.012257999999999214,True,True,True
5901433228221960960,225.0780813279479,-50.74377324227459,322.8069538587133,7.087116715459066,0.571939619959769,0.018294899,13.92602,0.98962784,0.99313354,1.0161,1.69667091230065,31.26224528267519,J150018.78-504437.1,225.07823,-50.74363,14.09,0.14,0.35043,RRC,0.863,2457994.46817,0.5719,0.0183,-0.629,0.020,-2.929,0.022,8.67940,1636.05640,J150018.74-504437.4,0.326,-0.026,50420189,0.717,0.436,V,5901433228221960960,,313440473,2.995,URL,2M,0.6169466039631021,True,0.16398000000000046,True,True,True
5087021460805739008,57.33499310719046,-23.17657848313651,217.4736013010084,-49.75242015515949,0.1955987871411727,0.016984591,13.793383,0.67801,1.273815,1.6523,-1.4020862124539766,11.516249472311268,J034920.37-231036.1,57.33486,-23.1767,13.84,1.09,0.6386,RRAB,0.995,2458328.86051,0.1956,0.0170,-2.175,0.014,-7.402,0.016,8.28887,4411.79541,J034920.39-231035.6,0.297,0.024,37665621,0.401,0.041,II,5087021460805739008,,121092862,7.714,URL,2M,0.6208253484287647,True,0.046616999999999464,True,True,True
4470875141981057920,274.4236985284752,5.5195548856890495,34.03865108859151,10.00974212362799,0.436251922476095,0.024642933,14.60056,0.9056015,1.0222728,0.8182,1.9810467691074711,17.70292207003505,J181741.70+053111.0,274.42375,5.51972,14.53,0.63,2.2156,EA,1.000,2458315.89354,0.4363,0.0246,-3.356,0.026,-2.422,0.025,9.30057,2109.27100,J181741.70+053110.6,0.488,-0.023,34426617,0.668,0.219,II,4470875141981057920,,19961240,4.138,URL,2M,0.6223684983607484,True,0.0705600000000004,True,True,True
6027879569350985472,251.86786805530937,-31.409013771954932,350.6976495475408,8.828804396739617,0.1487296424798204,0.02162574,12.536765,2.9029179,0.9134461,1.3928,-2.9940473301390105,6.877435985072436,J164728.29-312432.3,251.86801,-31.40889,13.92,0.37,,L,0.980,2457479.92136,0.1487,0.0216,-5.383,0.026,-2.319,0.018,4.69522,5917.16504,J164728.28-312432.3,1.380,-0.113,53245814,1.861,0.419,I,6027879569350985472,,97437323,5.861,URL,2M,0.623493771961661,True,1.383234999999999,True,True,True
5084915415000496384,53.111090060323285,-25.65855357464392,219.94761549079567,-54.06811575403229,2.0378928931670357,0.033938438,6.3626657,3.338943,1.0545366,,-2.091427526105499,60.04674974042811,J033226.69-253931.3,53.11121,-25.65869,8.72,0.57,,L,0.999,2457945.91230,2.0379,0.0339,-8.220,0.017,-12.250,0.028,144.16970,485.02557,J033226.67-253930.5,1.253,-0.561,37660495,1.674,0.013,II,5084915415000496384,,144598569,14.753,URL,2M,0.6266500203241007,True,2.3573343000000007,False,True,False
6030117973253024640,255.03329949005592,-28.74504340599689,354.52906351918205,8.334651109332471,0.1535805825355343,0.021430133,12.205231,2.5839376,1.0459771,0.9855,-2.848587447262789,7.1665715996972255,J170007.99-284442.2,255.03343,-28.74491,13.4,0.45,,L,0.995,2458028.50792,0.1536,0.0214,2.491,0.024,1.233,0.016,2.26871,5807.10742,J170007.98-284442.1,1.278,-0.037,53291740,1.807,0.318,I,6030117973253024640,,18623847,2.780,URL,2M,0.6327271428275579,True,1.1947690000000009,True,True,True
5088362796274182912,54.09672326566991,-21.48445353629646,213.57536323650336,-52.16313115588069,0.1725045331891621,0.018996123,13.997731,0.41243172,1.0453588,0.0315,0.15023356119633155,9.081038967223053,J033623.17-212903.9,54.09654,-21.48441,13.97,0.58,0.31699,RRC,0.998,2457045.76167,0.1725,0.0190,11.797,0.018,-7.486,0.014,15.00955,4412.25977,J033623.20-212903.9,0.235,0.033,37668943,0.235,0.029,II,5088362796274182912,,120958221,13.971,URL,2M,0.6336053038145536,True,0.027730999999999284,True,True,True
6027766525811802112,253.9343920971104,-30.97826443333612,352.1564958026727,7.721426016211091,0.2361403255187294,0.030874543,12.945692,2.693941,0.72570175,,-0.18845721211113542,7.648382860880869,J165544.26-305841.7,253.93442,-30.97809,15.56,2.65,185.0,M,0.999,2457872.68517,0.2361,0.0309,-4.415,0.031,-6.601,0.023,9.78583,3846.59497,J165544.26-305841.6,1.357,0.234,,,0.418,I,6027766525811802112,,34917006,7.941,URL,2M,0.6338381962579684,True,2.614308000000001,False,True,False
5542452749138193024,128.99129577353887,-35.38561214929408,255.78758017526144,3.182978864269088,0.8993226084994458,0.012181515,13.591777,1.3915148,0.98800373,,3.361354557432769,73.82682765644878,J083557.87-352307.8,128.99114,-35.38549,13.86,0.1,,ROT:,0.885,2457877.53318,0.8993,0.0122,-15.282,0.011,10.326,0.012,81.71123,1069.89685,J083557.91-352308.2,0.750,0.001,43732692,1.152,0.415,II,5542452749138193024,,11565104,18.444,URL,2M,0.6343458017641298,True,0.268222999999999,True,True,True
6030071518874115968,255.2385391791788,-28.766451329678176,354.621877134156,8.17845858277796,0.852522278600193,0.020146403,13.796277,1.4327888,0.92983913,1.0075,2.44230568522417,42.316351886745885,J170057.26-284558.6,255.23859,-28.76628,14.47,0.27,8.9269,ROT,0.999,2457465.80096,0.8525,0.0201,6.575,0.022,1.656,0.015,28.83442,1114.59827,J170057.24-284559.2,0.708,-0.025,53290196,1.065,0.303,V,6030071518874115968,,19169890,6.781,URL,2M,0.6372963091558157,True,0.6737230000000007,True,True,True
4318014713331432064,295.21682684374315,14.488186626271403,51.469453500023626,-4.03292004485203,0.2632241512917921,0.013929961,13.309786,1.7914162,1.0454562,1.1483,-0.7368853296300852,18.896259026984506,J194052.00+142917.3,295.21665,14.48814,13.75,0.12,40.864,ROT,0.793,2457942.92017,0.2632,0.0139,-1.179,0.012,-3.612,0.012,5.33578,3375.30371,J194052.02+142917.4,0.945,-0.100,32935187,1.549,0.568,IX,4318014713331432064,,74140083,3.800,URL,2M,0.6388381959016931,True,0.4402139999999992,True,True,True
6030083746568653568,255.74138787377956,-28.71001945149912,354.93560753605635,7.860534777181902,0.1980332275988591,0.019121744,12.451461,2.105629,0.9378193,1.4133,-2.4781486711134026,10.356441734543623,J170257.98-284236.1,255.74159,-28.71003,13.45,0.84,94.056,SR,0.976,2457873.74902,0.1980,0.0191,-6.199,0.020,-7.633,0.014,9.38273,4967.53271,J170257.93-284236.0,1.106,0.082,53290605,,0.335,II,6030083746568653568,,20132358,9.833,URL,2M,0.6393269112523011,True,0.9985389999999992,True,True,True
4471200769215938688,271.98349895367664,4.946267840657481,32.40603422347996,11.924146695573112,0.8405937565811316,0.01437916,13.335502,0.8102169,0.9846765,0.1317,2.8267328000314103,58.45916983892881,J180756.00+045646.8,271.98333,4.94633,13.45,0.36,0.51912,EW,0.999,2457227.89121,0.8406,0.0144,-2.766,0.016,-7.005,0.015,31.18674,1144.66785,J180756.04+045646.6,0.280,-0.001,34434602,0.667,0.164,II,4471200769215938688,J180756.0+045647,18057702,7.531,URL,2M,0.6459659666612904,True,0.11449799999999932,True,True,True
5817557911399215488,253.4447420927339,-64.34476622389332,325.6858490856456,-12.814024278705096,1.482019914505486,0.018310321,14.350726,1.1941652,0.97363645,0.1213,5.083696197372193,80.93904604433128,J165346.79-642040.6,253.44495,-64.34461,14.73,0.56,0.32247,EW,1.000,2457622.63008,1.4820,0.0183,1.873,0.010,-11.855,0.013,86.78792,655.50262,,,,47978376,0.881,0.162,IX,5817557911399215488,,447540476,12.002,URL,2M,0.6490846572316488,True,0.37927400000000056,True,True,True
4471534574074139648,272.49571657690603,5.051868468103348,32.7365429989539,11.515737928576742,0.1649335486433713,0.029134054,14.869273,0.7742405,1.1823535,0.3004,0.6554180159051819,5.661194581549527,J180958.93+050306.9,272.49554,5.05191,14.73,0.94,0.54327,RRAB,0.966,2457536.04188,0.1649,0.0291,-4.769,0.032,-2.236,0.029,5.21217,4790.01758,J180958.97+050306.6,0.307,0.037,34441459,0.432,0.199,II,4471534574074139648,J180958.9+050307,338297696,5.267,URL,2M,0.6506200138583754,True,0.13927299999999931,True,True,True
5947482664970865792,267.7721691203327,-48.83621737841872,343.27921099670647,-10.999468016943176,0.8370590486576761,0.01534843,12.807193,1.4936161,0.9555303,0.6139,1.8070734775508344,54.53711217744591,J175105.38-485010.1,267.77241,-48.83613,13.19,0.28,3.1538,ROT,0.990,2457980.72015,0.8371,0.0153,-4.763,0.015,-3.383,0.012,23.67595,1169.61914,J175105.32-485010.2,0.757,-0.045,51605747,1.203,0.146,V,5947482664970865792,,396968881,5.842,URL,2M,0.6517216124888222,True,0.3828069999999997,True,True,True
